call_time,hour,day_of_week,is_weekend,month,time_since_last_call,customer_id,customer_age,occupation,city,gender,loan_amount,days_overdue,loan_type,payment_history,last_call_outcome,num_prev_calls,time_since_last_answered_call,call_answered
2024-06-27 02:59:19.942685,2,3,0,6,50.44,21130668,48,Self-Employed,Tier-2,Male,44491.86,3,MHF Loan,0.0,Not Answered,4,0.11,0
2024-12-19 00:37:12.266852,0,3,0,12,38.04,31878573,25,Salaried,Tier-3,Male,55282.6,5,MHF Loan,1.0,Not Answered,3,11.38,0
2024-11-02 22:52:38.903501,22,5,1,11,95.74,85355951,32,Student,Tier-2,Female,47114.15,1,MHF Loan,1.0,Answered,1,0.0,1
2024-01-03 21:22:10.085884,21,2,0,1,22.59,32927155,74,Salaried,Tier-2,Female,67139.16,0,MHF Loan,1.0,Answered,5,0.03,1
2024-10-26 21:30:29.973117,21,5,1,10,50.19,21654965,50,,Metro,Male,32363.93,2,MHF Loan,2.0,Not Answered,5,22.9,0
2024-09-21 10:02:32.225298,10,5,1,9,82.63,89812415,48,Salaried,Metro,Female,50288.89,2,MHF Loan,2.0,Answered,3,,1
2024-02-02 05:18:08.808207,5,4,0,2,46.9,79326659,42,Student,Metro,Male,43221.89,5,MHF Loan,0.0,Not Answered,4,34.84,0
2024-01-30 08:19:31.908631,8,1,0,1,41.98,84831687,44,Salaried,Metro,Female,88945.39,20,MHF Loan,0.0,Not Answered,6,,0
2024-04-12 17:26:49.368280,17,4,0,4,,13790668,27,Retired,Metro,Female,73196.93,0,MHF Loan,2.0,Answered,3,0.02,1
2024-07-06 14:43:17.711112,14,5,1,7,15.21,49966545,58,Homemaker,Metro,Male,50998.64,2,MHF Loan,2.0,Answered,1,0.03,1
2024-04-30 21:01:58.918588,21,1,0,4,8.3,73297366,58,Self-Employed,Tier-3,Female,36509.35,7,MHF Loan,0.0,Answered,2,0.0,1
2024-12-15 21:29:29.935677,21,6,1,12,25.41,86666716,44,Self-Employed,Tier-3,Male,56302.96,3,MHF Loan,2.0,Answered,5,0.02,1
2024-03-26 13:53:15.772591,13,1,0,3,6.61,33189341,44,Salaried,Tier-2,Male,61162.87,5,MHF Loan,0.0,Answered,2,0.02,1
2024-07-12 03:49:57.682075,3,4,0,7,134.93,64646621,42,Self-Employed,Tier-3,Female,47717.3,1,MHF Loan,0.0,Voicemail,3,6.2,0
2024-11-27 11:54:55.979192,11,2,0,11,68.85,12479965,38,Retired,Tier-3,Female,51796.87,13,MHF Loan,1.0,Answered,2,0.03,1
2024-09-21 23:08:44.657421,23,5,1,9,16.31,79064545,62,Salaried,Tier-3,Female,56980.97,1,MHF Loan,0.0,Answered,3,,1
2024-09-22 06:32:25.079275,6,6,1,9,31.94,13004260,36,Student,Tier-2,Male,18307.41,16,MHF Loan,1.0,Busy,5,4.35,0
2024-09-18 02:01:01.798867,2,2,0,9,35.41,75656677,37,Retired,Metro,Female,81156.83,27,MHF Loan,0.0,Answered,6,0.0,1
2024-03-16 22:06:48.767701,22,5,1,3,,77753832,43,Self-Employed,Tier-2,Female,84526.94,23,MHF Loan,,Answered,4,0.01,1
2024-10-29 10:16:59.561656,10,1,0,10,77.32,82472425,44,Retired,Metro,Female,69351.28,1,MHF Loan,2.0,Answered,2,0.02,1
2024-05-11 19:12:10.890942,19,5,1,5,72.54,38956522,38,Salaried,Tier-2,Female,55561.08,2,MHF Loan,0.0,Answered,3,0.02,1
2024-04-18 05:06:45.898917,5,3,0,4,40.75,74083817,31,Salaried,Tier-3,Female,37276.68,15,MHF Loan,0.0,Busy,2,36.64,0
2024-05-22 21:51:30.887420,21,2,0,5,185.67,36859370,43,Salaried,Metro,Female,18364.68,0,MHF Loan,0.0,Busy,3,4.95,0
2024-07-30 20:25:24.787077,20,1,0,7,4.07,96103912,43,Salaried,Metro,Male,58205.67,0,MHF Loan,0.0,Not Answered,1,16.67,0
2024-10-24 14:46:16.768866,14,3,0,10,53.01,98463214,47,Self-Employed,Tier-2,Female,37721.65,4,MHF Loan,2.0,Answered,3,0.04,1
2024-02-22 01:42:44.168749,1,3,0,2,6.67,59141616,42,Salaried,Metro,Female,59857.38,1,MHF Loan,2.0,Voicemail,6,1.3,0
2024-07-12 11:09:50.192719,11,4,0,7,8.56,96628213,19,Self-Employed,Tier-2,Male,39371.5,10,MHF Loan,0.0,Answered,5,0.01,1
2024-06-26 08:56:04.669247,8,2,0,6,171.05,40529401,39,Self-Employed,Tier-2,Male,70386.8,19,MHF Loan,0.0,Busy,3,,0
2024-01-07 04:32:29.073083,4,6,1,1,67.49,10120698,47,,Metro,Male,33125.38,5,MHF Loan,0.0,Answered,1,0.0,1
2024-08-27 14:28:05.725792,14,1,0,8,70.94,17198587,61,Salaried,Tier-3,Male,44803.05,1,MHF Loan,0.0,Answered,2,0.03,1
2024-09-14 12:24:32.223857,12,5,1,9,66.51,87715325,41,Salaried,Metro,Female,52757.55,5,MHF Loan,0.0,Answered,2,0.01,1
2024-03-07 02:56:53.761991,2,3,0,3,177.21,25849341,33,Retired,Tier-2,Female,71311.41,4,MHF Loan,0.0,Answered,3,0.04,1
2024-03-30 10:34:27.920945,10,5,1,3,91.19,27422210,53,Salaried,Metro,Female,27209.01,10,MHF Loan,0.0,Answered,5,0.01,1
2024-06-07 11:43:21.122537,11,4,0,6,,86666754,55,Self-Employed,Tier-2,Female,54783.6,10,MHF Loan,0.0,Answered,1,0.01,1
2024-05-29 12:30:50.796404,12,2,0,5,48.87,58355203,35,Unemployed,Tier-2,Male,37864.45,4,MHF Loan,0.0,Answered,2,0.03,1
2024-02-09 07:13:10.886332,7,4,0,2,74.86,51277317,48,Self-Employed,Tier-2,Female,71620.16,0,MHF Loan,0.0,Voicemail,6,6.67,0
2024-08-21 23:13:26.421056,23,2,0,8,68.98,98725389,38,Self-Employed,Tier-2,Male,63578.19,25,MHF Loan,0.0,Busy,5,,0
2024-11-27 07:57:42.812019,7,2,0,11,71.58,34500109,44,Self-Employed,Metro,Male,61837.11,9,MHF Loan,0.0,Not Answered,2,8.68,0
2024-10-25 10:02:09.295528,10,4,0,10,0.65,85618191,49,Unemployed,Metro,Male,48421.31,16,MHF Loan,0.0,Answered,5,0.03,1
2024-10-01 14:31:22.352814,14,1,0,10,22.7,36859408,47,Student,Tier-2,Female,56614.66,29,MHF Loan,0.0,Not Answered,4,,0
2024-04-15 11:14:59.274863,11,0,0,4,103.45,11955727,37,Unemployed,Metro,Male,78758.03,16,MHF Loan,0.0,Answered,5,,1
2024-07-27 19:33:18.025207,19,5,1,7,107.3,98201106,51,Self-Employed,Metro,Male,29704.77,25,MHF Loan,,Answered,4,0.02,1
2024-12-25 18:36:43.441864,18,2,0,12,89.61,63073812,42,Salaried,Tier-3,Male,29013.93,6,MHF Loan,0.0,Not Answered,7,1.56,0
2024-05-19 05:00:37.022147,5,6,1,5,114.52,17460759,47,Self-Employed,Tier-3,Female,57270.98,0,MHF Loan,1.0,Answered,3,,1
2024-11-28 11:04:51.106347,11,3,0,11,,11431454,27,Homemaker,Tier-2,Female,46725.0,0,MHF Loan,0.0,Answered,2,0.02,1
2024-07-24 08:06:22.495242,8,2,0,7,16.2,89026078,50,Student,Tier-3,Female,90639.35,1,MHF Loan,1.0,Voicemail,2,5.29,0
2024-05-25 11:18:47.830749,11,5,1,5,10.29,40267298,30,Student,Metro,Male,82757.43,11,MHF Loan,0.0,Answered,3,0.0,1
2024-08-05 08:40:09.739513,8,0,0,8,55.04,44199461,48,Salaried,Tier-2,Female,42936.97,11,MHF Loan,0.0,Busy,4,4.46,0
2024-02-26 00:05:08.359942,0,0,0,2,,51015206,37,Unemployed,Tier-2,,61239.72,2,MHF Loan,2.0,Not Answered,5,5.93,0
2024-02-22 04:09:30.681299,4,3,0,2,78.07,33451558,26,Unemployed,Metro,Male,67577.98,1,MHF Loan,2.0,Not Answered,4,11.18,0
2024-05-11 01:04:19.321847,1,5,1,5,0.81,24014376,30,Salaried,Tier-3,Male,29013.61,12,MHF Loan,,Answered,3,0.04,1
2024-06-02 11:46:10.832299,11,6,1,6,21.84,34237992,29,Unemployed,Metro,Male,5000.0,13,MHF Loan,1.0,Answered,3,0.04,1
2024-10-01 16:04:25.407969,16,1,0,10,45.12,78802481,38,Self-Employed,Tier-3,Male,57023.14,5,MHF Loan,2.0,Answered,4,0.02,1
2024-09-08 17:21:19.469547,17,6,1,9,2.75,14052915,37,Salaried,Metro,Male,51200.07,1,MHF Loan,0.0,Answered,2,0.04,1
2024-08-25 08:21:25.955897,8,6,1,8,48.9,38170163,45,Salaried,Tier-2,Female,59808.35,12,MHF Loan,1.0,Answered,2,,1
2024-05-16 13:26:14.089022,13,3,0,5,1.67,45510195,42,Self-Employed,Tier-2,Male,63410.49,10,MHF Loan,0.0,Answered,1,0.0,1
2024-10-26 07:53:56.257579,7,5,1,10,170.65,83258938,27,Student,Tier-2,Female,69300.61,0,MHF Loan,1.0,Answered,2,,1
2024-02-16 01:33:08.382176,1,4,0,2,51.93,47083068,25,Retired,Tier-2,Female,55882.43,1,MHF Loan,0.0,Answered,6,0.0,1
2024-12-07 03:44:19.069450,3,5,1,12,28.55,40529468,47,Unemployed,Tier-2,Male,73834.07,0,MHF Loan,1.0,Answered,6,0.03,1
2024-12-11 17:03:44.994841,17,2,0,12,2.09,86142529,41,Salaried,Metro,Female,68291.01,14,MHF Loan,1.0,Voicemail,5,14.15,0
2024-01-20 22:52:36.042330,22,5,1,1,35.51,10120776,44,Retired,Metro,Male,34785.33,12,MHF Loan,1.0,Answered,6,0.03,1
2024-07-17 14:57:14.421602,14,2,0,7,16.91,19820121,20,Self-Employed,Tier-3,Female,52420.01,6,MHF Loan,2.0,Answered,5,0.02,1
2024-04-07 14:18:16.671844,14,6,1,4,101.45,80375386,53,Salaried,Metro,Female,60939.97,11,MHF Loan,,Answered,3,0.03,1
2024-07-22 01:37:48.437523,1,0,0,7,24.35,89550425,48,Unemployed,Metro,Male,73213.94,2,MHF Loan,0.0,Voicemail,8,3.5,0
2024-07-30 23:26:04.942799,23,1,0,7,8.83,23490141,35,Salaried,Tier-3,Male,75946.34,13,MHF Loan,0.0,Not Answered,4,,0
2024-05-31 00:23:10.115165,0,4,0,5,30.55,26373726,43,Retired,Tier-3,Female,17359.4,35,MHF Loan,3.0,Answered,4,0.04,1
2024-10-03 00:39:57.129332,0,3,0,10,12.84,44461663,21,Salaried,Tier-3,Female,71598.05,13,MHF Loan,1.0,Not Answered,2,6.76,0
2024-06-06 20:12:36.965820,20,3,0,6,16.21,11955808,47,,Metro,Female,61173.15,9,MHF Loan,0.0,Not Answered,2,20.89,0
2024-04-09 10:34:55.876339,10,1,0,4,130.68,16674401,46,Homemaker,Tier-3,Female,32333.58,9,MHF Loan,1.0,Answered,5,0.02,1
2024-06-01 08:11:08.744642,8,5,1,6,14.84,86666845,45,Unemployed,Tier-3,Female,42366.21,1,MHF Loan,1.0,Answered,1,0.01,1
2024-03-13 11:38:27.618616,11,2,0,3,2.63,75394657,46,Unemployed,Metro,Male,57402.21,3,MHF Loan,2.0,Answered,6,0.04,1
2024-04-12 01:23:56.469523,1,4,0,4,10.76,57044580,41,Self-Employed,Metro,Male,55687.35,16,MHF Loan,0.0,Not Answered,9,28.39,0
2024-03-31 16:22:22.908822,16,6,1,3,23.95,28733027,41,Retired,Metro,Female,63342.41,15,MHF Loan,0.0,Answered,3,0.02,1
2024-04-24 23:22:05.129257,23,2,0,4,1.83,29257315,41,Salaried,Tier-2,Male,45772.04,2,MHF Loan,1.0,Not Answered,4,,0
2024-12-04 04:06:16.656260,4,2,0,12,17.21,40005226,30,Student,Metro,Female,46430.98,2,MHF Loan,2.0,Not Answered,2,18.72,0
2024-04-18 21:27:51.300774,21,3,0,4,18.44,78802540,53,Salaried,Tier-3,Female,67672.38,4,MHF Loan,0.0,Answered,2,0.0,1
2024-02-18 21:17:06.682340,21,6,1,2,10.21,81948276,30,Retired,Tier-2,Female,63176.56,4,MHF Loan,1.0,Answered,4,0.01,1
2024-03-26 08:16:37.537319,8,1,0,3,53.09,69103221,62,Unemployed,Tier-2,Male,57173.29,12,MHF Loan,0.0,Answered,6,0.02,1
2024-09-17 00:00:54.011285,0,1,0,9,11.85,75656825,66,Salaried,Tier-2,Female,23221.65,6,MHF Loan,2.0,Answered,7,0.02,1
2024-11-08 10:00:45.981692,10,4,0,11,8.5,51801722,42,Salaried,Tier-3,Female,15653.98,12,MHF Loan,2.0,Answered,1,0.03,1
2024-05-26 20:46:34.973859,20,6,1,5,0.97,43937405,53,Salaried,Tier-2,Female,41886.65,2,MHF Loan,1.0,Answered,2,0.01,1
2024-07-04 15:05:57.201993,15,3,0,7,166.8,16150149,45,Self-Employed,Metro,Male,55755.76,0,MHF Loan,0.0,Answered,3,0.03,1
2024-10-22 17:06:43.920264,17,1,0,10,40.32,94269061,35,Unemployed,Tier-2,Male,21778.93,1,MHF Loan,0.0,,2,0.04,1
2024-04-06 11:17:30.492562,11,5,1,4,135.64,26635913,29,Salaried,Tier-2,Female,19730.83,0,MHF Loan,2.0,Answered,1,0.02,1
2024-09-30 03:42:53.063230,3,0,0,9,28.68,66481804,42,Retired,Metro,Male,48397.43,1,MHF Loan,1.0,Answered,1,0.03,1
2024-08-21 02:19:44.008412,2,2,0,8,178.2,83783310,25,Self-Employed,Tier-2,Male,51637.03,13,MHF Loan,0.0,Not Answered,5,20.59,0
2024-08-30 01:21:29.140618,1,4,0,8,3.27,54423185,30,Salaried,Tier-2,Female,55188.54,16,MHF Loan,2.0,Not Answered,7,10.28,0
2024-01-17 13:55:59.627737,13,2,0,1,35.81,95579797,41,Salaried,Metro,Male,39718.2,4,MHF Loan,2.0,Answered,3,0.03,1
2024-09-27 10:37:17.956496,10,4,0,9,3.63,20868762,41,Salaried,Tier-2,Female,77300.02,0,MHF Loan,0.0,Answered,2,0.01,1
2024-07-19 00:19:20.186050,0,4,0,7,70.67,67530396,26,Unemployed,Metro,Male,71806.31,7,MHF Loan,0.0,Busy,2,7.16,0
2024-03-22 06:38:25.730915,6,4,0,3,80.16,35286684,47,Salaried,Tier-3,Female,81277.8,22,MHF Loan,0.0,Busy,5,1.29,0
2024-11-26 04:53:58.574728,4,1,0,11,37.81,54161054,38,Unemployed,Metro,Male,23980.02,18,MHF Loan,0.0,Not Answered,1,44.44,0
2024-10-13 01:43:21.742037,1,6,1,10,29.13,47869599,43,Self-Employed,Tier-2,Female,48079.88,2,MHF Loan,2.0,Answered,8,,1
2024-12-05 02:09:40.401444,2,3,0,12,1.74,40529578,41,Salaried,Tier-2,Male,39862.28,0,MHF Loan,0.0,Voicemail,3,13.05,0
2024-11-25 12:43:34.964638,12,0,0,11,21.94,98463408,46,Student,Tier-2,Male,42549.56,0,MHF Loan,0.0,Answered,5,,1
2024-01-06 11:48:10.317368,11,5,1,1,4.13,11955894,30,Retired,Tier-2,Female,31835.47,6,MHF Loan,0.0,Answered,1,0.03,1
2024-10-30 19:03:47.198073,19,2,0,10,51.36,88501953,41,Salaried,Metro,,63623.57,9,MHF Loan,2.0,Not Answered,0,,0
2024-10-19 12:11:07.385085,12,5,1,10,30.4,51015368,30,Salaried,Tier-2,Female,65296.8,7,MHF Loan,0.0,Answered,2,0.04,1
2024-08-09 03:23:19.410607,3,4,0,8,43.96,80637643,30,Student,Tier-3,Female,51552.59,16,MHF Loan,0.0,Not Answered,4,15.19,0
2024-10-13 06:01:35.568188,6,6,1,10,26.47,35811023,59,Salaried,Metro,Male,44144.39,7,MHF Loan,1.0,Answered,5,0.03,1
2024-08-21 06:11:17.086801,6,2,0,8,,90599121,63,Salaried,Tier-2,Female,63298.35,14,MHF Loan,0.0,Answered,3,0.03,1
2024-01-22 08:00:11.048692,8,0,0,1,133.03,23752402,71,Retired,Metro,Male,84203.52,10,MHF Loan,0.0,Answered,4,0.03,1
2024-07-10 19:00:49.871382,19,2,0,7,57.33,60976853,25,Unemployed,Metro,Female,48880.31,13,MHF Loan,2.0,Not Answered,2,32.29,0
2024-05-16 12:56:30.708506,12,3,0,5,45.26,78016214,35,Self-Employed,Tier-2,Male,61325.87,7,MHF Loan,0.0,Answered,3,0.02,1
2024-12-19 05:28:07.221012,5,3,0,12,72.86,37121750,44,Unemployed,Tier-2,Male,73546.37,13,MHF Loan,0.0,Not Answered,0,4.74,0
2024-07-17 23:51:42.144828,23,2,0,7,1.02,98463446,54,Salaried,Metro,Female,75643.86,55,MHF Loan,0.0,Not Answered,6,4.52,0
2024-01-19 20:38:27.840377,20,4,0,1,49.43,82210521,34,Unemployed,Metro,Female,34940.13,17,MHF Loan,0.0,Busy,3,11.94,0
2024-01-14 14:24:29.136905,14,6,1,1,6.26,98987738,50,Self-Employed,Metro,Male,57398.84,1,MHF Loan,2.0,Answered,3,0.03,1
2024-05-12 20:48:53.781812,20,6,1,5,15.73,38694617,49,Salaried,Tier-2,Female,67002.87,15,MHF Loan,0.0,Answered,4,0.03,1
2024-11-17 18:38:15.430817,18,6,1,11,2.39,65957596,44,Salaried,Tier-2,Male,45761.06,16,MHF Loan,0.0,Voicemail,7,3.38,0
2024-06-22 09:34:40.909347,9,5,1,6,30.87,47083230,36,Self-Employed,Tier-2,Female,33899.82,5,MHF Loan,0.0,Answered,1,0.02,1
2024-08-12 06:32:25.509057,6,0,0,8,56.45,11693796,18,Salaried,Tier-3,Male,61179.86,5,MHF Loan,0.0,Not Answered,4,11.22,0
2024-01-27 19:56:06.122477,19,5,1,1,42.14,76705512,39,Salaried,Metro,Female,43647.45,10,MHF Loan,0.0,Not Answered,5,15.17,0
2024-06-16 14:34:35.341917,14,6,1,6,64.43,75394793,52,Self-Employed,Tier-2,Female,73180.8,3,MHF Loan,2.0,Answered,1,,1
2024-12-23 13:16:02.892756,13,0,0,12,81.17,15625962,37,Student,Tier-2,Female,75117.49,1,MHF Loan,0.0,Answered,2,0.04,1
2024-08-23 19:03:22.206256,19,4,0,8,156.29,86404852,23,Salaried,Tier-3,Male,52445.69,8,MHF Loan,2.0,Voicemail,4,3.66,0
2024-10-03 04:58:25.101490,4,3,0,10,46.28,94269173,34,Self-Employed,Metro,Male,85146.7,24,MHF Loan,1.0,Not Answered,6,7.37,0
2024-05-27 10:38:09.501036,10,0,0,5,25.49,42626809,22,Salaried,Tier-2,Male,66966.65,0,MHF Loan,1.0,Answered,5,0.04,1
2024-10-15 13:14:58.026463,13,1,0,10,13.14,27946745,66,Self-Employed,Tier-2,Male,37948.51,8,MHF Loan,0.0,Answered,5,0.01,1
2024-09-09 13:14:24.695237,13,0,0,9,,79851259,33,Salaried,Tier-2,Male,54108.78,9,MHF Loan,1.0,Answered,4,,1
2024-09-03 14:14:45.873177,14,1,0,9,24.84,17723131,42,Self-Employed,Metro,Male,39774.93,3,MHF Loan,2.0,Answered,2,0.04,1
2024-09-14 03:19:15.242150,3,5,1,9,33.95,26898172,29,Salaried,Tier-3,Female,51228.13,19,MHF Loan,0.0,Answered,4,0.03,1
2024-03-23 06:32:05.392012,6,5,1,3,35.67,96104203,47,Salaried,Tier-2,Male,49414.49,5,MHF Loan,0.0,Not Answered,6,12.04,0
2024-02-06 14:43:27.243265,14,1,0,2,21.73,78802706,58,Self-Employed,Tier-3,,70823.84,1,MHF Loan,1.0,Answered,4,0.02,1
2024-02-20 00:02:43.735136,0,1,0,2,1.79,93482770,36,Self-Employed,Metro,Male,45996.39,4,MHF Loan,0.0,Voicemail,2,19.03,0
2024-07-28 02:05:01.489888,2,6,1,7,,76181266,61,Salaried,Metro,Male,55554.21,9,MHF Loan,2.0,Answered,4,0.02,1
2024-10-01 15:21:01.322319,15,1,0,10,9.08,16150294,39,Salaried,Metro,Male,49348.02,7,MHF Loan,0.0,Not Answered,4,28.19,0
2024-01-29 01:41:07.784647,1,0,0,1,15.01,61239075,20,Salaried,Tier-3,Other,56459.34,18,MHF Loan,1.0,Not Answered,4,7.72,0
2024-10-14 06:08:22.646056,6,0,0,10,10.48,91385636,38,Salaried,Tier-3,Female,59117.29,15,MHF Loan,2.0,Not Answered,2,,0
2024-01-27 01:40:39.550994,1,5,1,1,120.48,43413285,34,Salaried,Tier-2,Female,18498.85,7,MHF Loan,0.0,Answered,0,0.01,1
2024-12-16 05:20:15.325598,5,0,0,12,10.88,91385639,40,Salaried,Tier-2,Male,54327.48,11,MHF Loan,0.0,Voicemail,5,2.82,0
2024-12-29 01:13:05.565910,1,6,1,12,46.0,27160361,31,Salaried,Tier-2,Female,60554.89,12,MHF Loan,0.0,Answered,2,0.01,1
2024-09-27 06:20:18.399961,6,4,0,9,40.76,70151977,43,Salaried,Metro,Male,82259.06,11,MHF Loan,0.0,Busy,1,13.54,0
2024-09-11 12:19:12.175399,12,2,0,9,88.52,25325358,36,Student,Tier-2,Male,64144.57,9,MHF Loan,,Answered,1,0.02,1
2024-06-08 03:35:02.833471,3,5,1,6,31.03,59141938,25,Salaried,Tier-3,Male,52511.99,19,MHF Loan,1.0,Answered,5,0.04,1
2024-02-03 16:54:58.754357,16,5,1,2,68.97,87715635,49,Unemployed,Metro,Male,67478.02,0,MHF Loan,2.0,Answered,1,0.01,1
2024-02-05 08:31:24.875724,8,0,0,2,58.34,71987000,40,Self-Employed,Tier-3,Female,21792.14,9,MHF Loan,0.0,Not Answered,3,5.06,0
2024-02-03 09:22:29.313104,9,5,1,2,21.37,64646968,31,Homemaker,Metro,Male,37933.93,4,MHF Loan,0.0,Answered,5,0.01,1
2024-04-08 09:15:26.281868,9,0,0,4,4.15,52588346,35,Retired,Tier-2,Female,75953.4,2,MHF Loan,2.0,Answered,5,,1
2024-07-20 14:29:18.611296,14,5,1,7,19.87,13004608,23,Homemaker,Tier-3,Female,34512.26,4,MHF Loan,0.0,Answered,4,0.02,1
2024-02-27 21:22:47.900650,21,1,0,2,48.13,72511299,58,Retired,Tier-3,Female,104719.37,3,MHF Loan,2.0,Answered,4,0.0,1
2024-09-18 15:47:39.089424,15,2,0,9,11.84,62811973,55,Salaried,Metro,Other,31153.87,2,MHF Loan,0.0,Answered,4,0.0,1
2024-02-21 03:29:18.698283,3,2,0,2,58.37,95055691,35,Salaried,Tier-2,Female,65889.43,5,MHF Loan,0.0,Busy,5,14.0,0
2024-05-07 10:49:15.000783,10,1,0,5,3.83,34238284,38,Salaried,Tier-3,Female,82468.4,1,MHF Loan,0.0,Answered,2,0.04,1
2024-03-03 23:13:27.192355,23,6,1,3,86.99,59141963,42,Homemaker,Tier-2,Female,65633.32,15,MHF Loan,2.0,Answered,2,0.03,1
2024-10-20 03:21:43.374624,3,6,1,10,,50229072,46,Homemaker,Tier-3,Male,14769.71,14,MHF Loan,0.0,Answered,1,,1
2024-04-13 01:11:05.823817,1,5,1,4,35.67,38956882,52,Retired,Tier-2,Male,60025.48,4,MHF Loan,0.0,Answered,3,0.03,1
2024-03-21 12:18:51.891317,12,3,0,3,116.6,18247506,23,Self-Employed,Metro,Female,43861.43,2,MHF Loan,1.0,Answered,1,0.03,1
2024-07-12 11:03:48.825236,11,4,0,7,13.94,25587540,50,Unemployed,Metro,Male,76628.49,17,MHF Loan,0.0,Answered,2,0.02,1
2024-08-05 21:54:56.587446,21,0,0,8,75.63,20606814,25,Salaried,Metro,Male,45187.22,25,MHF Loan,0.0,Voicemail,3,2.25,0
2024-09-26 18:17:07.669242,18,3,0,9,0.84,53112673,42,Unemployed,Tier-3,Male,77308.15,9,MHF Loan,0.0,Answered,4,0.04,1
2024-07-26 17:39:00.933846,17,4,0,7,22.61,81424226,66,Salaried,Metro,Male,16830.53,2,MHF Loan,0.0,Answered,3,0.01,1
2024-04-10 20:37:05.869560,20,2,0,4,32.74,61239142,58,Homemaker,Tier-2,Female,87853.5,1,MHF Loan,2.0,Answered,2,0.0,1
2024-02-26 08:50:46.466362,8,0,0,2,0.26,94007143,60,Self-Employed,Metro,Male,20902.25,14,MHF Loan,0.0,Answered,1,0.0,1
2024-12-03 12:37:31.317306,12,1,0,12,149.58,98463592,46,Unemployed,Tier-2,Female,6966.77,1,MHF Loan,2.0,Answered,2,0.01,1
2024-06-05 02:07:26.525595,2,2,0,6,58.01,66744174,43,Salaried,Metro,Female,37758.78,2,MHF Loan,0.0,Voicemail,0,0.63,0
2024-10-07 09:07:37.046730,9,0,0,10,29.58,31879026,54,Salaried,Tier-2,Female,37977.46,8,MHF Loan,1.0,Answered,4,0.02,1
2024-11-26 23:56:08.785834,23,1,0,11,16.27,25849714,59,Homemaker,Metro,Female,55878.56,2,MHF Loan,0.0,Answered,4,0.01,1
2024-09-06 13:48:04.845587,13,4,0,9,26.05,35286899,54,Salaried,Metro,Female,47844.21,21,MHF Loan,0.0,Answered,4,0.03,1
2024-11-03 18:43:20.870901,18,6,1,11,190.58,64384890,27,Student,Metro,Female,77369.84,13,MHF Loan,0.0,Not Answered,5,2.53,0
2024-09-11 23:13:53.569041,23,2,0,9,11.56,83259259,44,Unemployed,Tier-3,Male,46166.19,4,MHF Loan,1.0,Not Answered,5,15.08,0
2024-12-10 13:28:22.276736,13,1,0,12,28.72,11693948,44,Salaried,Metro,Male,44984.6,8,MHF Loan,1.0,Busy,5,,0
2024-03-25 06:28:39.788002,6,0,0,3,37.72,22441852,38,Unemployed,Tier-2,Male,63818.76,5,MHF Loan,2.0,Voicemail,3,6.1,0
2024-07-04 09:26:01.572750,9,3,0,7,27.01,37908348,43,Self-Employed,Metro,Male,41114.86,1,MHF Loan,1.0,Answered,4,0.0,1
2024-04-14 04:51:27.549936,4,6,1,4,3.62,40005508,28,Homemaker,Tier-2,Male,60191.68,0,MHF Loan,2.0,Answered,4,0.03,1
2024-07-15 08:04:22.366723,8,0,0,7,108.93,10907525,54,Homemaker,Tier-2,Male,14459.55,4,MHF Loan,0.0,Answered,2,,1
2024-03-30 14:48:28.230413,14,5,1,3,19.25,10645381,38,Self-Employed,Tier-2,Male,25899.4,20,MHF Loan,0.0,Answered,6,0.03,1
2024-05-04 20:07:12.117242,20,5,1,5,22.39,82734984,52,Retired,Tier-2,,52026.32,22,MHF Loan,2.0,Answered,4,0.0,1
2024-05-24 02:10:37.026384,2,4,0,5,77.28,97939337,36,Salaried,Tier-2,Female,22901.72,41,MHF Loan,2.0,Not Answered,5,7.57,0
2024-02-10 22:02:12.056879,22,5,1,2,24.75,30830474,34,Homemaker,Tier-3,Female,54833.41,7,MHF Loan,0.0,Answered,2,0.04,1
2024-07-09 15:08:15.321343,15,1,0,7,79.8,81162126,34,Self-Employed,Tier-2,Female,95549.01,9,MHF Loan,1.0,Answered,3,0.03,1
2024-09-10 18:14:40.745861,18,1,0,9,52.37,21655449,55,Salaried,Metro,Female,49799.87,2,MHF Loan,0.0,Busy,7,5.58,0
2024-06-20 12:20:13.842932,12,3,0,6,30.12,55996321,25,Self-Employed,Metro,Male,29299.99,9,MHF Loan,0.0,Answered,3,0.03,1
2024-09-27 13:57:53.473077,13,4,0,9,81.09,82997153,38,Salaried,Tier-2,Male,51830.04,8,MHF Loan,2.0,Answered,0,,1
2024-12-10 12:07:43.796005,12,1,0,12,46.59,73559971,18,Salaried,Tier-2,Male,36928.49,1,MHF Loan,,Answered,3,0.01,1
2024-05-07 12:24:29.013187,12,1,0,5,,59404194,51,Retired,Tier-2,Female,25772.11,5,MHF Loan,0.0,Answered,1,0.02,1
2024-12-20 13:33:02.097550,13,4,0,12,227.19,26111909,39,Salaried,Tier-2,Female,36541.41,24,MHF Loan,1.0,Answered,2,0.03,1
2024-05-18 12:34:07.932420,12,5,1,5,3.65,75919270,48,Salaried,Tier-3,Male,41651.64,8,MHF Loan,0.0,Answered,1,0.03,1
2024-03-04 19:09:11.253511,19,0,0,3,55.54,75132840,36,Salaried,Tier-2,Female,19095.04,1,MHF Loan,2.0,Not Answered,0,35.44,0
